采样时间：2026-05-30 12:20:23
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
0.11523	-228.88882	-276.55875	-243.90393	
0.11543	-198.37032	-189.39787	-191.22897	
0.11562	-126.04144	-105.96027	-118.65597	
0.11582	-47.30369	-33.32621	-43.51939	
0.11602	42.5428	20.20325	0.06104	
0.11621	97.17094	7.26341	69.76531	
0.11641	-1.83111	-31.61718	61.03702	
0.1166	-160.28322	-131.65685	-52.73598	
0.1168	-244.57533	-215.15549	-111.57567	
0.11699	-318.36908	-233.83282	-143.13181	
0.11719	-347.36166	-288.33887	-228.09534	
0.11738	-329.59991	-313.91339	-258.98007	
0.11758	-269.9057	-315.37827	-265.20584	
0.11777	-220.83194	-258.43073	-243.59874	
0.11797	-178.53328	-162.17535	-175.84766	
0.11816	-125.00381	-92.10486	-93.8139	
0.11836	-89.72442	-26.85629	-8.97244	
0.11855	-20.14222	20.20325	35.95081	
0.11875	42.23762	58.41243	60.6708	
0.11895	11.29185	10.31526	46.3271	
0.11914	-136.29567	-142.58247	-56.27613	
0.11934	-289.98688	-258.12555	-195.68468	
0.11953	-322.33649	-292.97769	-240.66896	
0.11973	-314.03546	-304.2085	-282.41827	
0.11992	-312.9368	-292.1842	-324.28967	
0.12012	-271.91992	-268.746	-293.77118	
0.12031	-224.92142	-232.12378	-239.5703	
0.12051	-156.80411	-163.27403	-170.6595	
0.1207	-114.44441	-57.13065	-103.76293	
0.1209	-56.2151	13.24503	-8.24	
0.12109	9.64385	34.60799	42.60384	
0.12129	29.96918	24.35377	57.86309	
0.12148	-64.69924	-36.07288	24.10962	
0.12168	-219.67223	-155.27818	-111.02634	
0.12188	-323.67932	-272.16406	-210.33357	
0.12207	-381.05411	-310.86154	-236.82364	
0.12227	-357.12759	-340.34241	-250.49593	
0.12246	-356.51724	-304.3916	-282.66245	
0.12266	-325.75458	-260.32288	-291.20761	
0.12285	-256.96585	-240.2417	-242.62215	
0.12305	-197.2106	-184.8201	-127.20115	
0.12324	-119.93774	-107.18101	-55.17746	
0.12344	-35.88977	-26.85629	-5.67644	
0.12363	24.78103	38.33125	72.32887	
0.12383	55.11643	87.40501	49.98932	
0.12402	-21.17985	-37.41569	17.45659	
0.12422	-164.5558	-185.06424	-97.96442	
0.12441	-278.57297	-265.20584	-240.30275	
0.12461	-367.44284	-335.0322	-261.42154	
0.1248	-385.69293	-333.20108	-295.48019	
0.125	-384.04492	-327.15842	-288.46094	
0.1252	-316.59903	-291.08554	-253.36467	
0.12539	-224.18896	-237.98334	-235.05356	
0.12559	-153.93536	-193.24319	-162.78574	
0.12578	-95.40086	-127.87255	-89.54131	
0.12598	-51.39317	-46.3271	-49.1348	
0.12617	10.74252	28.99258	22.94992	
0.12637	43.0311	54.26191	56.2151	
0.12656	-55.60472	-33.02103	-31.06784	
0.12676	-242.07281	-177.00735	-192.20557	
0.12695	-342.72287	-252.26601	-311.59399	
0.12715	-388.1344	-339.91516	-323.55725	
0.12734	-390.82004	-365.42862	-325.87665	
0.12754	-358.65353	-322.8248	-325.1442	
0.12773	-292.55045	-310.12909	-308.54214	
0.12793	-228.09534	-228.0343	-259.28525	
0.12813	-203.31432	-175.23727	-194.28084	
0.12832	-102.23701	-105.47197	-112.97952	
0.12852	-27.28355	-46.02191	-14.89303	
0.12871	21.85125	3.11289	57.49687	
0.12891	16.72414	51.88147	105.71612	
0.1291	-105.34989	-75.68591	1.03763	
0.1293	-233.16141	-211.55431	-136.11255	
0.12949	-335.27634	-291.32968	-219.67223	
0.12969	-367.1987	-345.28641	-309.51874	
0.12988	-403.02744	-393.44461	-312.57059	
0.13008	-387.27988	-372.99722	-309.03043	
0.13027	-299.99695	-313.18094	-308.29797	
0.13047	-205.87787	-264.35132	-267.4642	
0.13066	-116.5807	-168.76736	-199.89624	
0.13086	-61.03702	-103.45775	-95.33982	
0.13105	8.11792	-25.94073	-19.40977	
0.13125	49.07376	11.23081	65.85894	
0.13145	29.90814	27.95495	102.54219	
0.13164	-83.55968	-42.84799	9.15555	
0.13184	-220.52675	-210.27254	-151.18869	
0.13203	-311.89917	-289.3765	-285.16495	
0.13223	-372.75308	-316.35486	-327.7688	
0.13242	-391.18625	-351.08493	-364.57413	
0.13262	-368.84671	-364.94034	-345.34744	
0.13281	-295.48019	-337.71783	-273.69	
0.13301	-233.83282	-272.89651	-259.28525	
0.1332	-167.54662	-185.12527	-220.16052	
0.1334	-87.28294	-130.43611	-111.69775	
0.13359	-13.30607	-26.30696	-9.03348	
0.13379	37.5988	62.9902	46.63228	
0.13398	-12.6957	66.16413	80.01953	
0.13418	-127.38426	-46.8154	5.43229	
0.13438	-226.02008	-234.32112	-144.41359	
0.13457	-315.62244	-282.47931	-234.07697	
0.13477	-344.79813	-266.1214	-300.24109	
0.13496	-322.39752	-287.54541	-339.79309	
0.13516	-307.62659	-315.19516	-300.60733	
0.13535	-274.36139	-287.42331	-245.00259	
0.13555	-234.26009	-220.03845	-224.00586	
0.13574	-138.73714	-154.11847	-176.94632	
0.13594	-42.42073	-88.93094	-68.05627	
0.13613	15.56444	-29.60295	23.43822	
0.13633	59.57213	37.47673	88.44264	
0.13652	28.13807	51.69836	127.68945	
0.13672	-96.68264	-46.08295	2.92978	
0.13691	-219.85535	-175.42039	-150.82248	
0.13711	-284.61563	-246.89474	-229.98749	
0.1373	-330.88168	-297.67755	-285.28702	
0.1375	-305.00198	-288.09473	-314.2796	
0.1377	-269.35635	-262.3371	-315.07309	
0.13789	-260.99429	-244.75845	-249.27519	
0.13809	-214.66719	-204.65712	-185.3084	
0.13828	-136.23462	-178.28914	-129.21536	
0.13848	-60.60976	-121.82989	-58.5345	
0.13867	-0.24415	-45.53362	-0.4883	
0.13887	43.27525	35.15732	41.68829	
0.13906	-35.70666	44.98428	84.04797	
0.13926	-177.67876	-61.03702	5.37126	
0.13945	-248.11548	-181.15787	-119.51048	
0.13965	-280.77029	-225.16556	-182.07343	
0.13984	-333.01797	-259.04111	-272.77444	
0.14004	-364.63516	-285.83636	-303.84229	
0.14023	-328.01294	-273.07962	-278.38983	
0.14043	-263.19162	-246.71162	-225.83698	
0.14062	-202.45979	-163.51817	-165.41032	
0.14082	-171.26988	-90.15168	-141.05655	
0.14102	-101.38249	-71.10812	-90.63998	
0.14121	3.05185	-42.78695	-9.46074	
0.14141	34.54695	0.73244	56.2151	
0.1416	-11.10874	-12.08533	58.83969	
0.1418	-143.00974	-148.62514	-21.36296	
0.14199	-253.54778	-267.15903	-138.30989	
0.14219	-296.82303	-293.40494	-229.07193	
0.14238	-304.87991	-327.82983	-262.27606	
0.14258	-297.55548	-313.85236	-254.28023	
0.14277	-312.20435	-274.78867	-254.21918	
0.14297	-259.83459	-250.31282	-252.7543	
0.14316	-194.52498	-207.03757	-169.25566	
0.14336	-136.96707	-124.02722	-80.50783	
0.14355	-47.42576	-29.78607	-34.97421	
0.14375	16.29688	5.67644	12.63466	
0.14395	48.6465	39.42991	44.49599	
0.14414	-7.87378	-15.38133	22.82784	
0.14434	-146.61092	-169.68291	-108.21864	
0.14453	-261.42154	-266.1214	-220.7709	
0.14473	-315.37827	-310.12909	-236.27431	
0.14492	-337.77887	-298.53207	-269.96674	
0.14512	-339.91516	-275.88733	-325.02213	
0.14531	-304.63577	-244.88052	-300.5463	
0.14551	-256.84378	-197.88202	-257.6983	
0.1457	-188.60439	-162.41951	-212.77505	
0.1459	-122.68441	-96.25538	-134.58662	
0.14609	-76.54042	-19.71496	-53.83465	
0.14629	2.56355	47.60888	38.02606	
0.14648	60.73183	89.17509	89.11404	
0.14668	-32.28858	29.23673	37.11051	
0.14688	-196.96646	-132.81656	-87.64916	
0.14707	-274.17828	-252.51015	-163.33507	
0.14727	-327.28049	-306.16168	-255.7451	
0.14746	-353.16019	-321.05472	-299.99695	
0.14766	-343.02805	-316.84317	-291.81799	
0.14785	-319.95605	-305.6734	-277.41324	
0.14805	-254.64644	-262.15399	-201.84943	
0.14824	-184.02661	-211.43224	-159.6118	
0.14844	-126.34663	-134.34248	-101.93182	
0.14863	-81.42339	-33.87555	-29.29777	
0.14883	-0.42726	26.36799	40.04028	
0.14902	76.35731	57.19169	75.68591	
0.14922	-24.59792	-20.4474	55.36058	
0.14941	-198.98068	-171.02573	-75.44176	
0.14961	-288.03369	-260.87222	-240.30275	
0.1498	-329.1116	-361.15604	-284.00525	
0.15	-389.78241	-357.4938	-286.44672	
0.1502	-381.60345	-296.27368	-256.96585	
0.15039	-256.47754	-287.97266	-261.05533	
0.15059	-220.09949	-258.06451	-246.83371	
0.15078	-175.72557	-205.51164	-163.21298	
0.15098	-109.62248	-96.37746	-101.87078	
0.15117	-88.38161	-6.53096	-1.22074	
0.15137	-20.4474	32.47169	48.6465	
0.15156	32.41066	65.61479	87.52708	
0.15176	-40.34547	4.08948	6.22578	
0.15195	-221.74748	-139.95789	-211.67638	
0.15215	-332.04138	-216.37624	-254.95163	
0.15234	-367.68701	-266.1214	-290.53622	
0.15254	-385.93707	-318.18597	-338.57236	
0.15273	-345.40848	-295.35812	-362.2547	
0.15293	-280.15991	-250.618	-328.37915	
0.15313	-206.54927	-237.61711	-232.91727	
0.15332	-126.04144	-187.32262	-177.80084	
0.15352	-83.74279	-105.83819	-76.90665	
0.15371	-18.98251	-36.31703	22.0954	
0.15391	27.10044	37.65984	108.27967	
0.1541	41.19999	79.28709	109.92767	
0.1543	-81.97272	-26.36799	23.37718	
0.15449	-257.94244	-218.51253	-104.67849	
0.15469	-288.64407	-264.9617	-250.74007	
0.15488	-323.55725	-298.95932	-291.08554	
0.15508	-318.97946	-359.63013	-293.09976	
0.15527	-302.86569	-343.57739	-301.40079	
0.15547	-265.51105	-312.20435	-316.84317	
0.15566	-178.47224	-254.64644	-266.67075	
0.15586	-106.99789	-200.9949	-149.84589	
0.15605	-40.58962	-112.12501	-121.64678	
0.15625	-4.51674	-14.22163	-42.60384	
0.15645	51.9425	46.8154	42.66488	
0.15664	37.53777	85.20768	81.24027	
0.15684	-82.52205	-4.15052	42.48177	
0.15703	-208.92972	-169.37773	-160.40529	
0.15723	-300.60733	-267.09799	-309.88495	
0.15742	-321.97028	-306.77206	-355.17441	
0.15762	-344.12671	-338.9996	-349.00967	
0.15781	-338.69443	-341.62421	-326.30389	
0.15801	-286.62985	-301.82806	-300.97354	
0.1582	-234.44319	-268.13562	-259.16318	
0.1584	-155.88855	-192.99905	-192.99905	
0.15859	-87.2219	-94.42427	-112.73537	
0.15879	3.7843	-41.19999	-35.2794	
0.15898	32.41066	38.88058	29.66399	
0.15918	-7.20237	75.93005	83.49864	
0.15938	-96.37746	-58.96176	26.18488	
0.15957	-222.54097	-190.37447	-146.42781	
0.15977	-272.4082	-236.33534	-260.68912	
0.15996	-305.49026	-270.57712	-297.43338	
0.16016	-305.6734	-282.96762	-322.21442	
0.16035	-321.17679	-274.54453	-332.04138	
0.16055	-308.54214	-242.37801	-285.28702	
0.16074	-226.20319	-223.5786	-236.33534	
0.16094	-169.86603	-178.89951	-183.17209	
0.16113	-77.63909	-131.65685	-96.01123	
0.16133	2.56355	-73.00027	-25.3914	
0.16152	33.87555	6.77511	28.74844	
0.16172	1.22074	7.14133	83.55968	
0.16191	-114.99374	-68.78872	-5.31022	
0.16211	-225.95905	-193.18216	-179.44884	
0.1623	-304.2085	-261.42154	-263.74097	
0.1625	-327.58569	-278.3288	-301.8891	
0.1627	-309.51874	-293.3439	-328.68436	
0.16289	-293.95428	-292.42834	-301.15665	
0.16309	-282.90659	-258.12555	-238.5937	
0.16328	-231.63548	-171.1478	-220.40468	
0.16348	-133.2438	-105.77715	-146.06158	
0.16367	-44.92324	-70.0705	-74.89243	
0.16387	12.45155	-25.69658	-47.73095	
0.16406	32.04443	10.92563	11.10874	
0.16426	-1.70904	-62.01361	29.8471	
0.16445	-134.2204	-208.92972	-36.92739	
0.16465	-263.25266	-288.70511	-167.24142	
0.16484	-352.42773	-295.96851	-254.34126	
0.16504	-390.14862	-280.52615	-266.97592	
0.16523	-348.46033	-292.24524	-265.51105	
0.16543	-330.82065	-290.53622	-283.15073	
0.16563	-273.99518	-251.10629	-244.6974	
0.16582	-224.25002	-213.14127	-183.11105	
0.16602	-195.80676	-135.07492	-144.41359	
0.16621	-102.42012	-74.77035	-73.79375	
0.16641	-0.4883	-38.75851	-31.00681	
0.1666	42.17658	8.05689	15.25925	
0.1668	-58.41243	-21.17985	34.36384	
0.16699	-205.20645	-159.06247	-67.99524	
0.16719	-273.69	-321.72614	-178.71638	
0.16738	-334.36078	-320.56644	-242.68318	
0.16758	-383.1904	-303.0488	-272.5303	
0.16777	-347.5448	-314.70688	-253.79193	
0.16797	-280.83133	-271.0654	-278.81711	
0.16816	-214.11786	-249.94659	-262.6423	
0.16836	-133.42693	-191.35106	-158.4521	
0.16855	-92.1659	-128.66603	-99.30723	
0.16875	-64.02783	-34.73006	-32.47169	
0.16895	-2.74667	59.81628	11.71911	
0.16914	74.15998	70.37569	42.23762	
0.16934	25.02518	21.79022	53.89569	
0.16953	-150.76144	-115.48204	-72.26783	
0.16973	-245.73503	-261.3605	-185.91876	
0.16992	-285.40909	-312.44849	-257.5152	
0.17012	-306.10065	-313.1199	-324.77798	
0.17031	-288.64407	-291.02451	-331.12582	
0.17051	-262.88644	-295.48019	-308.48108	
0.1707	-247.62718	-251.83875	-269.17325	
0.1709	-206.48824	-153.63017	-208.19727	
0.17109	-134.89182	-85.87909	-98.2696	
0.17129	-59.69421	-5.55437	-13.00089	
0.17148	22.52266	38.39228	17.02933	
0.17168	36.92739	56.52028	39.06369	
0.17188	-38.51436	-22.5837	16.84622	
0.17207	-209.96735	-179.75403	-106.93686	
0.17227	-356.51724	-280.64822	-243.47667	
0.17246	-391.49142	-343.33322	-282.1131	
0.17266	-385.99811	-326.54807	-295.35812	
0.17285	-329.1116	-272.34717	-320.26123	
0.17305	-293.28287	-303.84229	-303.17087	
0.17324	-257.08792	-286.62985	-224.92142	
0.17344	-162.84677	-149.66277	-129.09329	
0.17363	-96.19434	-81.48442	-68.36146	
0.17383	-31.55614	2.19733	-19.83703	
0.17402	14.64888	84.78042	33.50932	
0.17422	79.10397	71.47435	94.05804	
0.17441	16.23585	11.59703	74.34309	
0.17461	-198.30928	-116.94693	-101.26041	
0.1748	-254.4023	-253.66985	-235.96912	
0.175	-293.3439	-325.57147	-256.78275	
0.1752	-348.58243	-311.34982	-269.7226	
0.17539	-305.79547	-352.06152	-294.50363	
0.17559	-264.53445	-337.47366	-282.60141	
0.17578	-208.0752	-271.0654	-240.05859	
0.17598	-151.92114	-230.17059	-175.54247	
0.17617	-78.43257	-92.59315	-87.95435	
0.17637	-8.9114	-0.85452	3.96741	
0.17656	49.01273	58.5345	61.15909	
0.17676	87.16087	102.35908	53.83465	
0.17695	-37.41569	44.92324	48.40236	
0.17715	-189.51994	-107.85241	-99.24619	
0.17734	-274.72763	-244.57533	-274.91074	
0.17754	-345.28641	-294.50363	-298.04376	
0.17773	-357.98212	-342.05145	-308.05383	
0.17793	-338.32819	-328.98953	-296.51785	
0.17812	-299.99695	-284.06628	-276.0094	
0.17832	-220.40468	-246.22333	-241.03519	
0.17852	-117.25211	-208.50246	-193.67046	
0.17871	-44.1908	-228.33949	-117.37418	
0.17891	-12.2074	-114.93271	-0.06104	
0.1791	27.58873	46.93747	38.5754	
0.1793	27.46666	73.79375	74.15998	
0.17949	-126.04144	0	42.90902	
0.17969	-261.97089	-195.07431	-144.47462	
0.17988	-320.93265	-304.08643	-236.64052	
0.18008	-373.66864	-331.00375	-261.1774	
0.18027	-382.51901	-357.12759	-300.91251	
0.18047	-354.62509	-324.41174	-308.1759	
0.18066	-289.07132	-299.75281	-295.84644	
0.18086	-232.24585	-223.5786	-207.34276	
0.18105	-145.08499	-148.19788	-137.02811	
0.18125	-77.3339	-93.20353	-102.84737	
0.18145	-15.9917	-23.07199	-26.97836	
0.18164	47.18161	23.92651	47.36473	
0.18184	35.40147	115.48204	97.65923	
0.18203	-32.89895	34.3028	44.25184	
0.18223	-185.36943	-181.34099	-153.44707	
0.18242	-322.58066	-261.1774	-301.40079	
0.18262	-351.69531	-309.88495	-321.05472	
0.18281	-326.42596	-316.17175	-333.99457	
0.18301	-334.84909	-284.24939	-314.40167	
0.1832	-329.59991	-238.71577	-257.75934	
0.1834	-240.79105	-192.44972	-241.88971	
0.18359	-117.98456	-158.69624	-186.34602	
0.18379	-30.64058	-106.08234	-90.09064	
0.18398	-2.38044	-60.24354	-11.536	
0.18418	29.05362	27.83288	64.69924	
0.18438	27.89392	72.75613	99.24619	
0.18457	-94.48531	-4.82192	53.95673	
0.18477	-212.22571	-138.0047	-104.98367	
0.18496	-266.48761	-232.67311	-269.96674	
0.18516	-304.57474	-299.81384	-313.73029	
0.18535	-330.69858	-320.13916	-313.85236	
0.18555	-339.79309	-275.88733	-295.60229	
0.18574	-285.22598	-257.75934	-270.82126	
0.18594	-221.19815	-215.70482	-241.21829	
0.18613	-135.07492	-183.41624	-168.58424	
0.18633	-32.47169	-132.87759	-99.12411	
0.18652	14.95407	-55.54369	-14.22163	
0.18672	47.85302	-72.08472	66.83553	
0.18691	24.96414	-28.07703	87.83227	
0.18711	-136.96707	-61.52531	17.02933	
0.1873	-234.07697	-203.49742	-125.12589	
0.1875	-219.67223	-246.46748	-245.61296	
0.1877	-273.5069	-302.98776	-295.60229	
0.18789	-324.83902	-311.59399	-300.11902	
0.18809	-347.97205	-312.99783	-283.15073	
0.18828	-314.52377	-269.47842	-233.77179	
0.18848	-242.74422	-198.43135	-194.46394	
0.18867	-154.72884	-162.17535	-155.1561	
0.18887	-43.15317	-71.35227	-93.99701	
0.18906	24.47585	-60.30457	-16.35792	
0.18926	44.74014	-18.92148	48.03613	
0.18945	-40.34547	-5.37126	71.35227	
0.18965	-158.4521	-112.36915	21.85125	
0.18984	-236.21326	-201.84943	-110.84322	
0.19004	-319.58984	-265.20584	-218.87875	
0.19023	-367.93115	-267.03696	-270.02777	
0.19043	-360.97293	-290.8414	-281.50275	
0.19062	-320.62747	-307.50452	-266.48761	
0.19082	-283.76111	-247.07785	-218.57356	
0.19102	-241.34038	-189.82513	-184.51491	
0.19121	-143.68114	-145.87848	-164.0675	
0.19141	-48.40236	-95.15672	-50.59969	
0.1916	5.49333	-44.55702	12.87881	
0.1918	28.62636	-2.99081	21.42399	
0.19199	-25.8797	-12.6957	57.13065	
0.19219	-145.93951	-129.21536	-10.49837	
0.19238	-254.03607	-245.73503	-131.10751	
0.19258	-320.56644	-309.51874	-239.38719	
0.19277	-348.58243	-350.53561	-287.85059	
0.19297	-348.46033	-337.47366	-291.26865	
0.19316	-307.87073	-319.58984	-282.1131	
0.19336	-247.68822	-276.07043	-233.58867	
0.19355	-209.66216	-190.74068	-189.58098	
0.19375	-163.09091	-111.27048	-114.68856	
0.19395	-63.84472	-56.33717	-51.51524	
0.19414	16.23585	-21.85125	-11.78014	
0.19434	40.46754	18.73837	4.39467	
0.19453	3.41807	-19.04355	-8.78933	
0.19473	-172.79581	-163.82336	-90.70101	
0.19492	-297.55548	-281.07547	-233.10037	
0.19512	-307.0162	-308.90836	-264.90067	
0.19531	-299.50867	-318.85739	-300.36316	
0.19551	-287.60645	-323.74036	-353.6485	
0.1957	-278.38983	-297.18924	-332.28552	
0.1959	-217.78009	-267.76941	-291.02451	
0.19609	-205.45061	-192.99905	-214.85031	
0.19629	-190.55757	-103.64086	-136.41774	
0.19648	-127.32322	-63.9668	-52.61391	
0.19668	-57.3748	11.59703	13.42814	
0.19688	10.13214	60.12146	50.2945	
0.19707	-55.17746	-6.04267	22.88888	
0.19727	-194.03668	-156.86514	-86.06219	
0.19746	-309.27457	-298.83725	-184.45387	
0.19766	-370.73886	-335.33737	-245.61296	
0.19785	-357.98212	-337.59576	-290.65829	
0.19805	-301.82806	-319.46774	-309.94598	
0.19824	-278.87814	-296.21265	-302.37738	
0.19844	-267.89148	-232.91727	-262.15399	
0.19863	-183.53831	-164.92203	-194.28084	
0.19883	-96.31641	-131.16855	-130.49715	
0.19902	-44.12976	-51.21006	-33.38725	
0.19922	-4.33363	12.26844	16.90726	
0.19941	47.85302	31.9834	44.43495	
0.19961	-17.45659	-24.35377	53.52946	
0.1998	-201.42216	-151.79907	-70.00946	
0.2	-282.72348	-285.04288	-219.85535	
0.2002	-320.26123	-349.68109	-277.90155	
0.20039	-356.27307	-365.36758	-272.16406	
0.20059	-324.22864	-358.5925	-287.42331	
0.20078	-290.59726	-306.52792	-299.20346	
0.20098	-249.70244	-258.06451	-256.4165	
0.20117	-193.06009	-225.65385	-176.39699	
0.20137	-151.24973	-149.66277	-93.63079	
0.20156	-88.13746	-34.54695	-17.39555	
0.20176	-17.51762	29.29777	33.1431	
0.20195	34.18073	42.90902	63.17331	
0.20215	-31.31199	-20.81362	12.08533	
0.20234	-199.53001	-147.8927	-152.10425	
0.20254	-305.00198	-243.96497	-277.53534	
0.20273	-354.86923	-311.59399	-317.8808	
0.20293	-349.68109	-342.96701	-317.63666	
0.20312	-312.69266	-316.90421	-296.88406	
0.20332	-276.55875	-273.5069	-268.13562	
0.20352	-207.5869	-235.29771	-240.48586	
0.20371	-147.52647	-182.86691	-179.69298	
0.20391	-94.72945	-116.3976	-85.94012	
0.2041	-33.38725	-28.93155	-1.28178	
0.2043	9.58281	61.22013	41.62725	
0.20449	19.10459	48.82962	55.54369	
0.20469	-103.39671	-49.50102	31.4951	
0.20488	-274.60556	-187.01743	-101.87078	
0.20508	-332.7128	-264.77859	-214.54512	
0.20527	-356.45618	-288.76614	-272.77444	
0.20547	-359.38596	-315.19516	-294.80881	
0.20566	-346.0799	-309.94598	-263.55786	
0.20586	-295.7854	-310.67844	-272.95755	
0.20605	-217.84113	-221.9306	-254.09711	
0.20625	-144.65773	-122.31818	-168.76736	
0.20645	-66.2862	-68.17835	-87.28294	
0.20664	-13.79437	-28.01599	-13.30607	
0.20684	52.61391	-0.73244	49.86724	
0.20703	43.70251	29.96918	100.10071	
0.20723	-69.64324	-29.54192	33.75347	
0.20742	-192.75491	-156.07166	-159.24557	
0.20762	-283.70007	-269.60052	-263.92407	
0.20781	-329.29471	-318.43011	-311.16672	
0.20801	-355.29648	-317.8808	-338.63339	
0.2082	-332.59073	-305.06302	-319.28464	
0.2084	-275.58215	-261.05533	-289.19339	
0.20859	-210.51668	-170.96469	-233.77179	
0.20879	-140.75137	-94.79049	-157.96381	
0.20898	-75.38072	-56.3982	-78.24946	
0.20918	-8.11792	-13.36711	-33.02103	
0.20938	21.66814	-2.86874	39.00266	
0.20957	9.09452	0.18311	107.73034	
0.20977	-102.11493	-45.59465	54.26191	
0.20996	-255.86719	-170.84262	-103.39671	
0.21016	-277.65741	-256.05029	-249.58037	
0.21035	-281.38065	-318.0639	-303.35397	
0.21055	-316.04968	-330.88168	-324.47278	
0.21074	-294.19843	-304.81888	-303.84229	
0.21094	-260.38391	-264.29028	-241.03519	
0.21113	-204.65712	-186.46809	-239.32616	
0.21133	-121.15849	-133.61003	-183.96558	
0.21152	-46.69332	-66.95761	-66.7745	
0.21172	31.92236	-0.4883	14.3437	
0.21191	66.2862	54.38398	65.91998	
0.21211	8.97244	30.09125	74.70931	
0.2123	-108.6459	-71.53539	36.4391	
0.2125	-227.54601	-163.15195	-111.63671	
0.2127	-312.57059	-270.63815	-244.5143	
0.21289	-359.38596	-302.01117	-271.30954	
0.21309	-338.20612	-290.90244	-291.87903	
0.21328	-304.08643	-272.28613	-299.99695	
0.21348	-264.71756	-204.65712	-253.97504	
0.21367	-186.10187	-133.30486	-207.34276	
0.21387	-109.62248	-93.3256	-152.53151	
0.21406	-46.51021	-72.93924	-86.91672	
0.21426	22.76681	-20.08118	-54.87228	
0.21445	31.18992	29.05362	25.57451	
0.21465	-39.79613	47.30369	76.47939	
0.21484	-165.0441	-23.7434	10.49837	
