采样时间：2026-05-30 12:13:15
采样频率：5120Hz
测点描述	<未描述>	<未描述>	<未描述>	
time[s]	AI1-1 [Pa]	AI1-2 [Pa]	AI1-3 [Pa]	
0.12441	308.90836	111.57567	82.82723	
0.12461	225.40971	15.93066	92.95938	
0.1248	15.80859	190.13031	188.78751	
0.125	-115.60411	367.68701	185.0032	
0.1252	366.77145	366.52731	221.80853	
0.12539	794.88507	364.02478	316.96524	
0.12559	804.10168	373.72968	351.63428	
0.12578	785.79059	348.21619	318.12494	
0.12598	753.37994	267.52527	287.17917	
0.12617	672.44482	275.88733	298.40997	
0.12637	589.80072	262.52023	330.94272	
0.12656	488.66238	163.8844	180.48647	
0.12676	340.70865	112.18604	3.90637	
0.12695	243.59874	68.9108	4.15052	
0.12715	207.15964	-26.30696	-112.79641	
0.12734	244.33119	-168.40114	-317.27042	
0.12754	329.53888	-231.8186	-298.40997	
0.12773	293.64911	-235.66393	-248.7869	
0.12793	332.10242	-100.52797	-191.35106	
0.12813	446.1806	34.54695	-58.65657	
0.12832	442.57944	49.25687	70.49776	
0.12852	463.75928	109.37834	123.72204	
0.12871	482.19244	214.17889	-4.21155	
0.12891	486.22089	344.12671	17.27348	
0.1291	491.40903	429.33438	166.26485	
0.1293	528.21436	445.08194	261.48257	
0.12949	520.88989	482.19244	330.14923	
0.12969	387.64612	515.0304	209.05179	
0.12988	287.0571	424.14624	206.48824	
0.13008	28.44325	333.50629	223.82275	
0.13027	-109.3173	300.05798	18.55525	
0.13047	-40.10132	233.10037	-101.01627	
0.13066	-104.80056	218.81772	-121.82989	
0.13086	-85.51286	195.74571	-63.72265	
0.13105	-51.63732	215.70482	-64.88235	
0.13125	51.88147	290.96347	-32.22755	
0.13145	61.76946	353.52643	88.50368	
0.13164	-60.60976	478.89645	303.17087	
0.13184	-0.18311	602.4964	476.8212	
0.13203	-43.0311	731.16248	368.90775	
0.13223	-71.96265	762.90167	204.65712	
0.13242	-65.30961	762.53546	80.62991	
0.13262	-224.98245	824.73218	-28.26014	
0.13281	-189.64201	829.31	-148.99136	
0.13301	-253.79193	742.02704	-139.53062	
0.1332	-294.13739	568.74292	-101.44353	
0.1334	-322.27545	460.46326	-146.91611	
0.13359	-563.73792	321.42093	-237.73918	
0.13379	-420.97232	119.6936	-331.30893	
0.13398	-1023.22461	71.59642	-349.68109	
0.13418	-1407.69678	171.26988	-361.27811	
0.13438	-704.06201	291.69592	-401.19632	
0.13457	-503.67749	389.2941	-622.02826	
0.13477	-193.67046	492.93497	-660.48157	
0.13496	242.13385	463.1489	-476.94327	
0.13516	467.72668	403.69885	-708.5177	
0.13535	628.25403	435.68225	-777.24542	
0.13555	594.01227	443.98328	-556.77966	
0.13574	527.4209	478.28607	-605.85345	
0.13594	506.24103	473.89142	-618.79327	
0.13613	555.8031	445.26505	-531.02209	
0.13633	522.23273	358.5925	-468.15393	
0.13652	472.60965	362.13263	-474.07452	
0.13672	438.24579	305.6734	-466.50595	
0.13691	400.3418	197.88202	-457.47244	
0.13711	430.98239	155.70543	-506.60727	
0.1373	474.92905	71.41331	-460.15808	
0.1375	500.01526	114.44441	-364.8793	
0.1377	507.40073	-146.30574	-327.03635	
0.13789	499.0997	-44.61806	-315.07309	
0.13809	541.70355	317.39249	-350.53561	
0.13828	593.82916	352.06152	-426.77084	
0.13848	641.92633	498.00104	-460.64639	
0.13867	701.01019	459.97498	-440.80936	
0.13887	715.10974	482.07037	-319.65088	
0.13906	729.5755	549.39423	62.68502	
0.13926	751.79297	410.90121	266.54868	
0.13945	766.44183	399.24313	184.20972	
0.13965	762.96271	441.41971	406.99484	
0.13984	681.29523	339.36581	575.27393	
0.14004	563.49377	294.74777	586.62677	
0.14023	467.1163	205.02335	621.66205	
0.14043	365.42862	118.04559	617.63361	
0.14062	357.55487	88.01538	636.43298	
0.14082	423.78003	33.81451	576.7998	
0.14102	438.97824	5.00504	574.2973	
0.14121	465.89557	-72.08472	609.75983	
0.14141	437.81854	1.83111	603.47302	
0.1416	386.9747	56.64235	626.85016	
0.1418	376.47632	46.14399	612.87268	
0.14199	372.50894	35.09629	588.15271	
0.14219	402.23395	-3.35704	651.7533	
0.14238	319.46774	53.65154	695.63892	
0.14258	275.58215	64.02783	651.87537	
0.14277	331.36996	55.36058	651.57019	
0.14297	326.30389	255.7451	685.68988	
0.14316	287.60645	496.16992	679.64722	
0.14336	139.22543	595.23303	645.6496	
0.14355	87.2219	684.89636	596.75891	
0.14375	-8.30103	687.33789	537.492	
0.14395	-71.35227	663.41138	500.4425	
0.14414	50.72176	611.22473	530.65582	
0.14434	-0.18311	512.83301	585.58917	
0.14453	-127.87255	590.41107	622.57758	
0.14473	-165.34929	640.88867	643.63538	
0.14492	-15.56444	607.50146	653.09613	
0.14512	77.08975	612.99475	707.4801	
0.14531	127.07907	650.10529	744.04126	
0.14551	162.17535	707.84631	763.14587	
0.1457	60.60976	729.33136	814.60004	
0.1459	0.36622	796.0448	826.31915	
0.14609	12.87881	856.77661	883.14465	
0.14629	62.86813	833.88776	897.91559	
0.14648	74.83138	805.01727	924.28357	
0.14668	200.26247	774.80389	1024.01807	
0.14688	274.78867	679.83032	893.64301	
0.14707	129.82574	592.85254	646.62616	
0.14727	70.86398	589.0683	480.05615	
0.14746	112.79641	635.09021	439.28342	
0.14766	110.29389	710.40985	487.07541	
0.14785	133.67107	724.93665	544.02295	
0.14805	174.19965	673.54352	581.86591	
0.14824	175.72557	609.21051	552.87329	
0.14844	214.48409	605.60931	606.89105	
0.14863	217.35283	698.87384	591.99805	
0.14883	246.71162	810.81573	585.65021	
0.14902	274.05621	787.56067	623.79834	
0.14922	299.69177	758.01874	480.42236	
0.14941	395.703	756.61487	494.1557	
0.14961	421.39957	700.21667	548.90588	
0.1498	502.33466	756.18762	491.10385	
0.15	492.75186	597.79657	456.37378	
0.1502	433.54596	241.21829	418.53085	
0.15039	467.54358	80.56886	296.63992	
0.15059	454.23749	-101.38249	168.95047	
0.15078	512.34473	-265.32791	161.99225	
0.15098	497.26859	-374.82834	106.63168	
0.15117	402.41705	-641.8653	18.61629	
0.15137	440.93143	-490.85971	41.62725	
0.15156	357.92108	-59.57213	218.93979	
0.15176	430.1889	248.66481	258.61386	
0.15195	693.62469	538.10236	172.30751	
0.15215	687.88721	578.81403	234.19904	
0.15234	688.68066	600.42114	377.26981	
0.15254	722.25104	638.93549	347.36166	
0.15273	736.65576	811.91443	352.18359	
0.15293	610.30914	949.61395	456.86209	
0.15313	615.86353	842.7381	231.75757	
0.15332	793.7254	796.0448	133.61003	
0.15352	680.80688	654.80511	95.82812	
0.15371	593.27985	601.09259	-52.49184	
0.15391	526.20013	520.52368	-91.43346	
0.1541	521.13409	420.72818	-154.72884	
0.1543	579.97375	395.03159	-156.19373	
0.15449	657.49078	393.99396	-112.18604	
0.15469	641.62115	461.07364	-65.91998	
0.15488	544.87744	202.21564	-151.12766	
0.15508	636.12781	106.75375	-120.91434	
0.15527	611.40784	130.06989	17.39555	
0.15547	560.19775	131.65685	55.54369	
0.15566	482.74179	395.5199	137.08914	
0.15586	401.13528	547.74622	189.9472	
0.15605	367.93115	578.56989	262.6423	
0.15625	379.28403	572.22205	247.56615	
0.15645	388.62271	539.93347	204.29091	
0.15664	279.06125	505.14236	204.65712	
0.15684	186.89536	445.32608	111.02634	
0.15703	-4.57778	425.85529	197.27165	
0.15723	-99.24619	324.83902	123.59996	
0.15742	-63.90576	131.901	-80.81301	
0.15762	-68.11731	76.6625	55.11643	
0.15781	-113.46782	-3.60118	42.42073	
0.15801	-26.97836	223.15134	-67.87316	
0.1582	141.42278	398.57175	-196.60023	
0.1584	198.91965	248.7869	-56.8865	
0.15859	265.02274	324.71695	359.7522	
0.15879	323.55725	272.4082	377.33084	
0.15898	352.3667	271.49265	513.13824	
0.15918	416.21143	249.70244	858.79083	
0.15938	508.43835	183.35521	1062.04419	
0.15957	536.08813	154.42366	1118.50342	
0.15977	530.16754	100.34486	985.8089	
0.15996	475.35629	135.01389	882.53424	
0.16016	434.82773	31.06784	844.32507	
0.16035	382.0307	-44.1908	750.02289	
0.16055	271.85889	-208.92972	640.33936	
0.16074	231.57445	-277.23013	590.96039	
0.16094	295.35812	-262.82541	574.66351	
0.16113	518.63153	-121.89093	613.29999	
0.16133	636.73816	25.3914	637.65375	
0.16152	593.15778	47.42576	632.46558	
0.16172	609.69879	73.18339	632.28247	
0.16191	582.78143	-237.73918	620.68542	
0.16211	579.1803	13.55022	596.20959	
0.1623	665.4256	397.22891	576.92188	
0.1625	673.23834	352.97708	689.96246	
0.1627	586.80988	464.12549	774.86493	
0.16289	555.19275	504.0437	762.84064	
0.16309	628.80334	505.32547	762.16925	
0.16328	670.97992	452.46741	722.43414	
0.16348	613.60516	383.49557	700.0946	
0.16367	486.46503	286.75192	595.04993	
0.16387	399.67041	191.77832	456.80106	
0.16406	384.53323	133.85419	309.3356	
0.16426	373.72968	83.86486	215.39964	
0.16445	369.6402	191.35106	339.30478	
0.16465	398.63278	387.03574	443.86121	
0.16484	456.92313	317.14835	609.21051	
0.16504	440.32104	332.7128	541.39838	
0.16523	425.67218	457.41141	315.68347	
0.16543	487.74683	485.12222	354.38092	
0.16563	501.90741	513.99274	341.44107	
0.16582	495.01022	433.11868	378.97885	
0.16602	494.70505	507.58386	547.31897	
0.16621	418.34772	60.91494	723.65491	
0.16641	376.23218	26.61214	803.91858	
0.1666	431.04343	584.49048	784.38672	
0.1668	398.20551	492.87393	641.19391	
0.16699	277.96259	482.43658	511.6123	
0.16719	118.65597	423.78003	412.73233	
0.16738	108.829	327.21945	326.73117	
0.16758	214.17889	234.50423	33.44829	
0.16777	188.05505	136.66188	-329.72198	
0.16797	110.84322	228.7057	-74.46516	
0.16816	-1.77007	247.07785	61.70843	
0.16836	96.6216	323.06894	108.03552	
0.16855	283.02866	289.74274	310.73947	
0.16875	347.36166	241.70659	373.97382	
0.16895	370.61679	277.41324	515.88489	
0.16914	387.82922	332.95694	548.05139	
0.16934	585.34503	301.76703	578.20367	
0.16953	696.3103	168.15698	651.14294	
0.16973	676.77844	157.35344	667.43982	
0.16992	607.01318	147.4044	667.9281	
0.17012	515.51868	75.19761	687.09375	
0.17031	412.61026	-62.68502	668.59949	
0.17051	210.45564	123.11166	548.60071	
0.1707	26.18488	382.88522	440.44312	
0.1709	-87.34397	416.21143	425.12283	
0.17109	-122.37923	446.11957	434.40045	
0.17129	-166.75314	253.05948	447.46237	
0.17148	27.64977	88.25953	504.40991	
0.17168	200.26247	95.4619	506.54623	
0.17188	122.74545	210.33357	441.11453	
0.17207	245.73503	214.05682	443.06772	
0.17227	299.63074	220.58778	523.20935	
0.17246	306.22272	325.51044	547.92932	
0.17266	346.56821	256.47754	524.91833	
0.17285	232.3069	325.08316	539.20105	
0.17305	202.45979	415.96729	591.02148	
0.17324	100.03967	426.64877	656.5752	
0.17344	-49.86724	473.46414	709.06708	
0.17363	-167.91284	337.35159	661.39716	
0.17383	-298.53207	248.4817	575.94531	
0.17402	-340.76968	376.04907	489.2117	
0.17422	-413.28165	418.40875	404.18713	
0.17441	-330.02716	365.61176	420.42297	
0.17461	-255.62303	386.73056	303.17087	
0.1748	-222.29683	445.87543	209.41801	
0.175	63.4785	481.15482	357.61591	
0.1752	281.80792	455.64136	530.47272	
0.17539	330.45441	417.12698	422.43719	
0.17559	342.41766	424.02417	299.20346	
0.17578	393.44461	415.23483	443.61707	
0.17598	440.01587	452.89468	422.49823	
0.17617	419.69055	485.85468	409.55841	
0.17637	472.18237	502.02948	508.68253	
0.17656	550.67596	499.46591	570.39093	
0.17676	570.75714	408.21558	623.06592	
0.17695	596.14856	471.26682	715.78113	
0.17715	542.00873	254.95163	834.68121	
0.17734	437.75751	209.23489	824.427	
0.17754	445.69232	-74.22102	721.51862	
0.17773	507.76697	-655.65967	712.36304	
0.17793	549.39423	-29.41984	787.25549	
0.17812	552.14087	264.22925	743.73608	
0.17832	547.74622	79.4702	716.57458	
0.17852	554.3382	286.01947	663.59448	
0.17871	546.83063	492.20251	641.56012	
0.17891	549.76044	582.35419	807.27563	
0.1791	558.36664	463.51514	841.15118	
0.1793	598.95624	480.91068	752.09814	
0.17949	683.30945	464.91898	790.36835	
0.17969	706.44244	521.01202	852.87024	
0.17988	675.00842	565.63007	848.23145	
0.18008	658.95563	519.24194	826.38019	
0.18027	598.83417	529.37408	767.6626	
0.18047	495.74268	349.25381	684.83533	
0.18066	370.983	161.07669	595.96545	
0.18086	253.85297	132.20618	507.76697	
0.18105	211.12704	118.22871	531.44934	
0.18125	233.16141	90.70101	505.75275	
0.18145	305.24612	127.93359	422.62033	
0.18164	332.28552	226.56941	576.92188	
0.18184	386.12018	283.4559	535.05054	
0.18203	577.34918	401.56256	515.39661	
0.18223	727.43921	530.22858	785.97369	
0.18242	772.97278	550.00458	825.64777	
0.18262	751.91504	616.10767	800.56152	
0.18281	737.1441	669.08783	740.62317	
0.18301	759.60571	693.44159	708.88391	
0.1832	750.99945	763.26794	741.90497	
0.1834	650.77667	827.60095	754.47858	
0.18359	507.70593	824.427	870.63202	
0.18379	420.36194	743.55298	914.2735	
0.18398	300.11902	708.57874	824.97632	
0.18418	168.15698	720.84717	744.65161	
0.18438	164.31166	711.99683	746.48273	
0.18457	265.69415	703.93994	806.66522	
0.18477	286.26361	692.64807	801.53815	
0.18496	232.06274	696.61548	752.95264	
0.18516	236.7626	684.46912	767.35742	
0.18535	180.79166	665.30353	784.32568	
0.18555	145.93951	685.87299	821.49725	
0.18574	143.80322	708.27356	835.4137	
0.18594	100.10071	750.3891	773.52216	
0.18613	107.48619	781.15179	766.62494	
0.18633	125.12589	778.64923	779.32068	
0.18652	227.66808	751.42676	819.6051	
0.18672	265.75519	737.32721	754.23444	
0.18691	243.96497	742.08807	678.67059	
0.18711	191.16794	710.8371	558.67181	
0.1873	176.70216	638.69135	420.91129	
0.1875	171.63609	515.82385	384.04492	
0.1877	70.25361	508.13318	364.20789	
0.18789	232.7952	587.11511	225.47075	
0.18809	256.4165	578.14264	-392.16284	
0.18828	242.62215	612.75061	-339.36581	
0.18848	349.62006	712.60718	86.36738	
0.18867	376.65945	732.20007	225.59282	
0.18887	532.73108	759.54468	426.77084	
0.18906	515.33557	742.45428	382.0307	
0.18926	489.82208	710.65399	515.39661	
0.18945	419.44638	780.84656	477.61469	
0.18965	347.30063	668.90466	472.79276	
0.18984	443.31186	505.14236	588.94617	
0.19004	341.07486	371.28818	412.6713	
0.19023	280.15991	168.70631	400.03662	
0.19043	314.88998	107.54723	356.151	
0.19062	376.59842	36.62221	240.54689	
0.19082	223.70067	49.92828	157.90277	
0.19102	-46.75436	-28.56532	94.91257	
0.19121	17.76177	-118.90012	100.8942	
0.19141	111.69775	79.4702	7.62963	
0.1916	173.16202	-138.6761	-60.36561	
0.1918	106.93686	-436.47571	-16.35792	
0.19199	121.58574	-403.63782	-42.60384	
0.19219	279.18332	-297.73859	-152.53151	
0.19238	283.88318	-222.72408	32.95999	
0.19258	311.10568	-158.81833	336.31396	
0.19277	331.73621	-12.87881	348.58243	
0.19297	327.15842	88.62576	394.90952	
0.19316	336.19189	243.17148	515.64075	
0.19336	312.26538	352.24463	427.99158	
0.19355	278.81711	422.13202	294.99191	
0.19375	261.60468	453.50507	276.55875	
0.19395	161.56499	396.55753	278.26776	
0.19414	166.02069	340.34241	277.47427	
0.19434	224.06689	299.50867	291.02451	
0.19453	150.33418	276.92496	282.66245	
0.19473	91.79967	250.37386	271.43161	
0.19492	11.71911	264.22925	284.61563	
0.19512	37.84295	283.578	289.49857	
0.19531	135.19699	334.0556	400.76907	
0.19551	197.08853	398.08344	489.45584	
0.1957	272.28613	460.89053	469.06949	
0.1959	384.3501	553.66681	457.59454	
0.19609	427.13705	600.48218	508.31628	
0.19629	366.46625	650.16632	563.61584	
0.19648	405.83514	687.88721	565.81317	
0.19668	371.59338	719.87061	545.36578	
0.19688	324.47278	708.27356	475.90564	
0.19707	343.02805	631.30591	489.51691	
0.19727	249.4583	589.12933	460.76846	
0.19746	218.02423	450.39215	339.06064	
0.19766	166.50899	343.63843	194.34187	
0.19785	160.40529	382.15277	148.74721	
0.19805	254.64644	385.75397	171.26988	
0.19824	367.56494	390.82004	81.7896	
0.19844	508.8046	458.57114	137.88263	
0.19863	427.56433	524.55212	219.42809	
0.19883	452.16223	590.35004	238.77682	
0.19902	558.00043	617.75568	260.93326	
0.19922	593.82916	543.65674	359.01974	
0.19941	762.84064	468.0929	338.51132	
0.19961	819.23889	432.20312	279.00021	
0.1998	805.32245	380.99307	370.49469	
0.2	758.20184	369.6402	339.30478	
0.2002	691.12219	342.4787	373.11929	
0.20039	620.9906	255.0737	350.71872	
0.20059	525.65082	207.77002	276.07043	
0.20078	417.06595	146.54988	173.71135	
0.20098	339.67102	68.05627	190.67964	
0.20117	295.23605	66.83553	322.33649	
0.20137	295.48019	108.76797	333.99457	
0.20156	396.80167	70.00946	312.14331	
0.20176	493.05704	-35.70666	342.84494	
0.20195	581.98798	-49.98932	449.9649	
0.20215	425.36697	76.23524	338.45026	
0.20234	321.23782	246.40645	358.53146	
0.20254	449.47659	344.73709	467.60461	
0.20273	508.9877	354.93027	469.74091	
0.20293	626.36188	432.56937	560.38086	
0.20312	707.66321	509.04874	583.51392	
0.20332	685.3847	457.65558	617.63361	
0.20352	607.01318	412.6713	624.89697	
0.20371	493.48428	381.48135	609.14948	
0.20391	343.33322	254.34126	644.5509	
0.2041	156.37685	70.13154	639.66797	
0.2043	-88.38161	-82.39998	599.1394	
0.20449	-186.34602	-205.57268	556.47449	
0.20469	-39.85717	-260.13977	529.31305	
0.20488	9.52178	-259.59045	533.40253	
0.20508	1.70904	-132.69447	552.26294	
0.20527	63.9668	60.48769	535.23364	
0.20547	91.12827	205.38957	511.73438	
0.20566	116.82485	257.5152	538.46857	
0.20586	144.53566	221.38127	479.44577	
0.20605	244.08704	243.78186	436.71988	
0.20625	263.00851	150.70039	507.40073	
0.20645	178.89951	148.74721	551.59155	
0.20664	112.91849	143.74217	583.14771	
0.20684	-48.46339	-104.00708	629.90204	
0.20703	-233.9549	-72.45094	690.45074	
0.20723	-554.39923	0.85452	715.35388	
0.20742	-645.28339	-132.14514	683.43152	
0.20762	-689.04694	-255.19577	592.12012	
0.20781	-1013.64178	-225.59282	549.39423	
0.20801	-1195.349	-192.57179	537.00372	
0.2082	-1095.79761	-293.46597	448.31689	
0.2084	-753.92926	-162.41951	394.84848	
0.20859	-580.52307	-84.23109	378.2464	
0.20879	-420.54507	-135.38011	391.9187	
0.20898	-224.67726	-75.38072	441.41971	
0.20918	-137.76056	-32.71584	439.22238	
0.20938	30.45747	42.72591	403.45468	
0.20957	169.9881	102.17597	432.44727	
0.20977	267.5863	105.04471	523.14832	
0.20996	323.67932	187.1395	599.07837	
0.21016	371.47128	241.70659	638.32513	
0.21035	412.91544	183.29417	657.85699	
0.21055	390.94211	151.92114	703.93994	
0.21074	360.30151	88.68679	711.50854	
0.21094	324.71695	-39.49095	611.52991	
0.21113	295.54126	-162.84677	452.16223	
0.21133	284.67667	-137.57744	323.61829	
0.21152	275.39902	-215.03342	138.98129	
0.21172	252.20496	-273.20169	211.8595	
0.21191	261.05533	-135.31908	424.63455	
0.21211	306.34479	-127.50633	189.70305	
0.2123	339.42685	-160.46632	305.73444	
0.2125	402.35602	-186.28499	466.13971	
0.2127	497.7569	-68.17835	325.81561	
0.21289	518.69257	63.17331	489.27274	
0.21309	472.79276	127.14011	498.55038	
0.21328	521.37823	158.33003	478.10297	
0.21348	528.94678	150.2121	540.849	
0.21367	619.64783	194.09772	599.87183	
0.21387	656.02588	223.0903	663.96069	
0.21406	459.36459	111.81982	613.54413	
0.21426	310.86154	-45.22843	525.04047	
0.21445	217.658	57.25272	464.06445	
0.21465	111.94189	13.73333	362.92612	
0.21484	42.5428	-262.09296	266.67075	
0.21504	199.53001	-219.79431	287.0571	
0.21523	10.25422	-101.32145	329.17264	
0.21543	124.39345	-36.62221	335.27634	
0.21562	683.49255	32.16651	319.77295	
0.21582	670.06439	-31.92236	332.95694	
0.21602	673.36041	114.44441	223.33446	
0.21621	644.91711	161.62602	305.97858	
0.21641	594.74469	143.437	559.52637	
0.2166	649.617	320.99368	659.19983	
0.2168	550.37079	326.97531	761.5589	
0.21699	461.37881	319.2236	721.09137	
0.21719	419.01913	330.75961	667.19568	
0.21738	354.50302	198.12616	619.64783	
0.21758	273.87311	84.78042	512.95508	
0.21777	185.79669	190.67964	434.33942	
0.21797	153.69121	218.81772	444.16638	
0.21816	166.32588	173.34514	523.51453	
0.21836	208.50246	220.34364	371.28818	
0.21855	139.71373	242.8663	403.69885	
0.21875	-11.96326	267.4642	519.36401	
0.21895	210.82187	291.45175	474.31866	
0.21914	400.58597	344.30981	463.02682	
0.21934	409.61945	384.41113	207.52586	
0.21953	477.73676	414.07513	-49.19584	
0.21973	518.20428	419.81262	39.36888	
0.21992	565.99628	443.55603	474.01349	
0.22012	584.24634	500.56461	752.46436	
0.22031	647.1145	511.36813	802.20953	
0.22051	692.83118	523.02625	768.33398	
0.2207	661.03094	538.59064	569.23126	
0.2209	605.60931	524.67419	456.92313	
0.22109	543.16846	453.26089	339.12167	
0.22129	477.61469	417.31009	249.76349	
0.22148	424.51248	417.43216	342.11249	
0.22168	426.28253	382.27484	437.4523	
0.22188	410.4129	380.74893	533.89081	
